1.50294E+18,1000000,8/17/17,17395.16667,date,,balance,date,balance,,
1.60001E+18,3566771.772,,,9/13/20,3575816.769,7151633.537,9/13/20,7151633.537,,
1.60001E+18,3570176.818,,,9/13/20,3566771.772,7133543.544,9/13/20,7133543.544,,
1.60001E+18,3554390.565,,,9/13/20,3570176.818,7140353.636,9/13/20,7140353.636,,
1.60019E+18,3450648.46,,,9/13/20,3554390.565,7108781.13,9/13/20,7108781.13,,
1.6002E+18,3461567.875,,,9/15/20,3450648.46,6901296.92,9/15/20,6901296.92,,
1.60047E+18,3494020.534,,,9/15/20,3461567.875,6923135.751,9/15/20,6923135.751,,
1.6005E+18,3464983.659,,,9/18/20,3494020.534,6988041.067,9/18/20,6988041.067,,
1.6005E+18,3472467.492,,,9/19/20,3464983.659,6929967.319,9/19/20,6929967.319,,
1.60122E+18,3519421.163,,,9/19/20,3472467.492,6944934.984,9/19/20,6944934.984,,
1.60134E+18,3516343.034,,,9/27/20,3519421.163,7038842.326,9/27/20,7038842.326,,
1.60134E+18,3514954.979,,,9/29/20,3516343.034,7032686.069,9/29/20,7032686.069,,
1.60134E+18,3515748.67,,,9/29/20,3514954.979,7029909.958,9/29/20,7029909.958,,
1.60135E+18,3518332.78,,,9/29/20,3515748.67,7031497.34,9/29/20,7031497.34,,
1.60135E+18,3521908.075,,,9/29/20,3518332.78,7036665.56,9/29/20,7036665.56,,
1.60135E+18,3523298.67,,,9/29/20,3521908.075,7043816.15,9/29/20,7043816.15,,
1.60135E+18,3523596.477,,,9/29/20,3523298.67,7046597.339,9/29/20,7046597.339,,
1.60135E+18,3515147.021,,,9/29/20,3523596.477,7047192.953,9/29/20,7047192.953,,
1.60135E+18,3518129.596,,,9/29/20,3515147.021,7030294.042,9/29/20,7030294.042,,
1.60135E+18,3516144.522,,,9/29/20,3518129.596,7036259.191,9/29/20,7036259.191,,
1.60135E+18,3511674.902,,,9/29/20,3516144.522,7032289.044,9/29/20,7032289.044,,
1.60135E+18,3509394.099,,,9/29/20,3511674.902,7023349.805,9/29/20,7023349.805,,
1.60135E+18,3505427.173,,,9/29/20,3509394.099,7018788.197,9/29/20,7018788.197,,
1.60135E+18,3507310.184,,,9/29/20,3505427.173,7010854.346,9/29/20,7010854.346,,
1.60136E+18,3498399.395,,,9/29/20,3507310.184,7014620.368,9/29/20,7014620.368,,
1.60136E+18,3502862.14,,,9/29/20,3498399.395,6996798.79,9/29/20,6996798.79,,
1.60136E+18,3494529.114,,,9/29/20,3502862.14,7005724.28,9/29/20,7005724.28,,
1.60136E+18,3501672.562,,,9/29/20,3494529.114,6989058.229,9/29/20,6989058.229,,
1.60136E+18,3504451.025,,,9/29/20,3501672.562,7003345.124,9/29/20,7003345.124,,
1.60136E+18,3500575.044,,,9/29/20,3504451.025,7008902.051,9/29/20,7008902.051,,
1.60136E+18,3501766.546,,,9/29/20,3500575.044,7001150.088,9/29/20,7001150.088,,
1.60136E+18,3499683.603,,,9/29/20,3501766.546,7003533.091,9/29/20,7003533.091,,
1.60136E+18,3497600.602,,,9/29/20,3499683.603,6999367.207,9/29/20,6999367.207,,
1.6014E+18,3487452.646,,,9/29/20,3497600.602,6995201.204,9/29/20,6995201.204,,
1.60158E+18,3332095.547,,,9/29/20,3487452.646,6974905.293,9/29/20,6974905.293,,
1.60158E+18,3334105.808,,,10/1/20,3332095.547,6664191.093,10/1/20,6664191.093,,
1.60158E+18,3340430.783,,,10/1/20,3334105.808,6668211.616,10/1/20,6668211.616,,
1.60158E+18,3349323.484,,,10/1/20,3340430.783,6680861.565,10/1/20,6680861.565,,
1.60162E+18,3304062.356,,,10/1/20,3349323.484,6698646.968,10/1/20,6698646.968,,
1.60199E+18,3230524.589,,,10/2/20,3304062.356,6608124.711,10/2/20,6608124.711,,
1.6025E+18,3395349.122,,,10/6/20,3230524.589,6461049.179,10/6/20,6461049.179,,
1.60258E+18,3360131.305,,,10/12/20,3395349.122,6790698.245,10/12/20,6790698.245,,
1.6026E+18,3293535.253,,,10/13/20,3360131.305,6720262.61,10/13/20,6720262.61,,
1.6026E+18,3307309.658,,,10/13/20,3293535.253,6587070.506,10/13/20,6587070.506,,
1.60261E+18,3317468.243,,,10/13/20,3307309.658,6614619.315,10/13/20,6614619.315,,
1.60261E+18,3318778.234,,,10/13/20,3317468.243,6634936.486,10/13/20,6634936.486,,
1.60261E+18,3312230.77,,,10/13/20,3318778.234,6637556.467,10/13/20,6637556.467,,
1.60261E+18,3311531.783,,,10/13/20,3312230.77,6624461.541,10/13/20,6624461.541,,
1.60261E+18,3314497.354,,,10/13/20,3311531.783,6623063.566,10/13/20,6623063.566,,
1.60261E+18,3305491.766,,,10/13/20,3314497.354,6628994.708,10/13/20,6628994.708,,
1.60261E+18,3310927.955,,,10/13/20,3305491.766,6610983.532,10/13/20,6610983.532,,
1.60261E+18,3300752.598,,,10/13/20,3310927.955,6621855.91,10/13/20,6621855.91,,
1.60261E+18,3302851.449,,,10/13/20,3300752.598,6601505.196,10/13/20,6601505.196,,
1.60261E+18,3305647.208,,,10/13/20,3302851.449,6605702.898,10/13/20,6605702.898,,
1.60267E+18,3313411.925,,,10/13/20,3305647.208,6611294.416,10/13/20,6611294.416,,
1.60319E+18,3331800.093,,,10/14/20,3313411.925,6626823.849,10/14/20,6626823.849,,
1.60319E+18,3331533.851,,,10/20/20,3331800.093,6663600.187,10/20/20,6663600.187,,
1.60319E+18,3327634.811,,,10/20/20,3331533.851,6663067.703,10/20/20,6663067.703,,
1.60319E+18,3326132.883,,,10/20/20,3327634.811,6655269.623,10/20/20,6655269.623,,
1.60319E+18,3261106.4,,,10/20/20,3326132.883,6652265.767,10/20/20,6652265.767,,
1.60319E+18,3261814.237,,,10/20/20,3261106.4,6522212.799,10/20/20,6522212.799,,
1.60319E+18,3255627.076,,,10/20/20,3261814.237,6523628.474,10/20/20,6523628.474,,
1.6032E+18,3256861.065,,,10/20/20,3255627.076,6511254.153,10/20/20,6511254.153,,
1.6032E+18,3250700.994,,,10/20/20,3256861.065,6513722.131,10/20/20,6513722.131,,
1.6032E+18,3254038.963,,,10/20/20,3250700.994,6501401.988,10/20/20,6501401.988,,
1.6032E+18,3259776.865,,,10/20/20,3254038.963,6508077.926,10/20/20,6508077.926,,
1.60322E+18,3262072.258,,,10/20/20,3259776.865,6519553.73,10/20/20,6519553.73,,
1.60348E+18,3477871.125,,,10/20/20,3262072.258,6524144.516,10/20/20,6524144.516,,
1.60348E+18,3480608.321,,,10/23/20,3477871.125,6955742.249,10/23/20,6955742.249,,
1.60348E+18,3484204.287,,,10/23/20,3480608.321,6961216.643,10/23/20,6961216.643,,
1.60348E+18,3483434.423,,,10/23/20,3484204.287,6968408.574,10/23/20,6968408.574,,
1.60348E+18,3479503.655,,,10/23/20,3483434.423,6966868.846,10/23/20,6966868.846,,
1.60348E+18,3486599.682,,,10/23/20,3479503.655,6959007.309,10/23/20,6959007.309,,
1.60348E+18,3487540.632,,,10/23/20,3486599.682,6973199.364,10/23/20,6973199.364,,
1.60348E+18,3485400.827,,,10/23/20,3487540.632,6975081.265,10/23/20,6975081.265,,
1.60348E+18,3484203.116,,,10/23/20,3485400.827,6970801.654,10/23/20,6970801.654,,
1.60348E+18,3487023.872,,,10/23/20,3484203.116,6968406.232,10/23/20,6968406.232,,
1.60349E+18,3479774.822,,,10/23/20,3487023.872,6974047.745,10/23/20,6974047.745,,
1.60349E+18,3477900.071,,,10/23/20,3479774.822,6959549.645,10/23/20,6959549.645,,
1.60349E+18,3478752.403,,,10/23/20,3477900.071,6955800.142,10/23/20,6955800.142,,
1.60349E+18,3479263.5,,,10/23/20,3478752.403,6957504.807,10/23/20,6957504.807,,
1.60349E+18,3484882.25,,,10/23/20,3479263.5,6958527.001,10/23/20,6958527.001,,
1.60349E+18,3481215.012,,,10/23/20,3484882.25,6969764.499,10/23/20,6969764.499,,
1.60349E+18,3482579.089,,,10/23/20,3481215.012,6962430.023,10/23/20,6962430.023,,
1.60349E+18,3484622.822,,,10/23/20,3482579.089,6965158.177,10/23/20,6965158.177,,
1.6035E+18,3477562.069,,,10/23/20,3484622.822,6969245.645,10/23/20,6969245.645,,
1.6035E+18,3481220.896,,,10/23/20,3477562.069,6955124.138,10/23/20,6955124.138,,
1.6035E+18,3479604.433,,,10/23/20,3481220.896,6962441.793,10/23/20,6962441.793,,
1.6035E+18,3478411.668,,,10/24/20,3479604.433,6959208.867,10/24/20,6959208.867,,
1.6035E+18,3480886.204,,,10/24/20,3478411.668,6956823.337,10/24/20,6956823.337,,
1.60388E+18,3404568.202,,,10/24/20,3480886.204,6961772.408,10/24/20,6961772.408,,
1.60388E+18,3412887.859,,,10/28/20,3404568.202,6809136.404,10/28/20,6809136.404,,
1.60388E+18,3417209.173,,,10/28/20,3412887.859,6825775.717,10/28/20,6825775.717,,
1.60388E+18,3374538.48,,,10/28/20,3417209.173,6834418.346,10/28/20,6834418.346,,
1.60388E+18,3364174.313,,,10/28/20,3374538.48,6749076.96,10/28/20,6749076.96,,
1.60389E+18,3361330.008,,,10/28/20,3364174.313,6728348.626,10/28/20,6728348.626,,
1.60389E+18,3382620.304,,,10/28/20,3361330.008,6722660.016,10/28/20,6722660.016,,
1.60389E+18,3381663.666,,,10/28/20,3382620.304,6765240.609,10/28/20,6765240.609,,
1.60389E+18,3393877.139,,,10/28/20,3381663.666,6763327.332,10/28/20,6763327.332,,
1.60389E+18,3386898.539,,,10/28/20,3393877.139,6787754.277,10/28/20,6787754.277,,
1.60389E+18,3389340.227,,,10/28/20,3386898.539,6773797.078,10/28/20,6773797.078,,
1.60389E+18,3376880.818,,,10/28/20,3389340.227,6778680.455,10/28/20,6778680.455,,
1.60431E+18,3379598.784,,,10/28/20,3376880.818,6753761.635,10/28/20,6753761.635,,
1.60431E+18,3365222.128,,,11/2/20,3379598.784,6759197.568,11/2/20,6759197.568,,
1.60432E+18,3370387.373,,,11/2/20,3365222.128,6730444.256,11/2/20,6730444.256,,
1.60432E+18,3376622.414,,,11/2/20,3370387.373,6740774.746,11/2/20,6740774.746,,
1.60432E+18,3386061.531,,,11/2/20,3376622.414,6753244.827,11/2/20,6753244.827,,
1.60432E+18,3387380.825,,,11/2/20,3386061.531,6772123.061,11/2/20,6772123.061,,
1.60432E+18,3398502.416,,,11/2/20,3387380.825,6774761.649,11/2/20,6774761.649,,
1.60477E+18,3761042.177,,,11/2/20,3398502.416,6797004.832,11/2/20,6797004.832,,
1.60478E+18,3658957.737,,,11/7/20,3761042.177,7522084.355,11/7/20,7522084.355,,
1.60478E+18,3648753.47,,,11/7/20,3658957.737,7317915.473,11/7/20,7317915.473,,
1.60478E+18,3703320.16,,,11/7/20,3648753.47,7297506.94,11/7/20,7297506.94,,
1.60478E+18,3685640.229,,,11/7/20,3703320.16,7406640.321,11/7/20,7406640.321,,
1.60479E+18,3642483.088,,,11/7/20,3685640.229,7371280.458,11/7/20,7371280.458,,
1.60479E+18,3606265.774,,,11/7/20,3642483.088,7284966.176,11/7/20,7284966.176,,
1.60481E+18,3593788.855,,,11/8/20,3606265.774,7212531.547,11/8/20,7212531.547,,
1.60482E+18,3579388.025,,,11/8/20,3593788.855,7187577.711,11/8/20,7187577.711,,
1.60482E+18,3584893.875,,,11/8/20,3579388.025,7158776.051,11/8/20,7158776.051,,
1.60497E+18,3661131.509,,,11/8/20,3584893.875,7169787.751,11/8/20,7169787.751,,
1.60515E+18,3618616.227,,,11/9/20,3661131.509,7322263.018,11/9/20,7322263.018,,
1.60515E+18,3620515.436,,,11/12/20,3618616.227,7237232.454,11/12/20,7237232.454,,
1.60515E+18,3619410.856,,,11/12/20,3620515.436,7241030.873,11/12/20,7241030.873,,
1.60515E+18,3619489.766,,,11/12/20,3619410.856,7238821.712,11/12/20,7238821.712,,
1.60515E+18,3615226.274,,,11/12/20,3619489.766,7238979.533,11/12/20,7238979.533,,
1.60515E+18,3608050.518,,,11/12/20,3615226.274,7230452.548,11/12/20,7230452.548,,
1.60515E+18,3612219.755,,,11/12/20,3608050.518,7216101.035,11/12/20,7216101.035,,
1.60515E+18,3609622.613,,,11/12/20,3612219.755,7224439.51,11/12/20,7224439.51,,
1.60515E+18,3607651.521,,,11/12/20,3609622.613,7219245.227,11/12/20,7219245.227,,
1.60516E+18,3609778.216,,,11/12/20,3607651.521,7215303.041,11/12/20,7215303.041,,
1.60516E+18,3610486.449,,,11/12/20,3609778.216,7219556.431,11/12/20,7219556.431,,
1.60516E+18,3612769.7,,,11/12/20,3610486.449,7220972.899,11/12/20,7220972.899,,
1.60516E+18,3619944.023,,,11/12/20,3612769.7,7225539.4,11/12/20,7225539.4,,
1.60518E+18,3636770.241,,,11/12/20,3619944.023,7239888.046,11/12/20,7239888.046,,
1.60518E+18,3639061.213,,,11/12/20,3636770.241,7273540.483,11/12/20,7273540.483,,
1.60518E+18,3645382.909,,,11/12/20,3639061.213,7278122.425,11/12/20,7278122.425,,
1.60518E+18,3638581.844,,,11/12/20,3645382.909,7290765.818,11/12/20,7290765.818,,
1.60518E+18,3646493.352,,,11/12/20,3638581.844,7277163.687,11/12/20,7277163.687,,
1.60518E+18,3651792.778,,,11/12/20,3646493.352,7292986.704,11/12/20,7292986.704,,
1.60518E+18,3647043.151,,,11/12/20,3651792.778,7303585.555,11/12/20,7303585.555,,
1.60519E+18,3653062.366,,,11/12/20,3647043.151,7294086.301,11/12/20,7294086.301,,
1.60519E+18,3651157.119,,,11/12/20,3653062.366,7306124.732,11/12/20,7306124.732,,
1.60519E+18,3628906.056,,,11/12/20,3651157.119,7302314.238,11/12/20,7302314.238,,
1.60525E+18,3589853.872,,,11/12/20,3628906.056,7257812.112,11/12/20,7257812.112,,
1.60535E+18,3495885.772,,,11/13/20,3589853.872,7179707.743,11/13/20,7179707.743,,
1.60537E+18,3496722.598,,,11/14/20,3495885.772,6991771.544,11/14/20,6991771.544,,
1.60537E+18,3496570.411,,,11/14/20,3496722.598,6993445.195,11/14/20,6993445.195,,
1.60537E+18,3466169.563,,,11/14/20,3496570.411,6993140.822,11/14/20,6993140.822,,
1.60541E+18,3466395.506,,,11/14/20,3466169.563,6932339.127,11/14/20,6932339.127,,
1.60569E+18,3577317.67,,,11/15/20,3466395.506,6932791.011,11/15/20,6932791.011,,
1.60569E+18,3561197.439,,,11/18/20,3577317.67,7154635.339,11/18/20,7154635.339,,
1.6057E+18,3558140.561,,,11/18/20,3561197.439,7122394.877,11/18/20,7122394.877,,
1.6057E+18,3562821.286,,,11/18/20,3558140.561,7116281.122,11/18/20,7116281.122,,
1.6057E+18,3565051.396,,,11/18/20,3562821.286,7125642.571,11/18/20,7125642.571,,
1.6057E+18,3562677.411,,,11/18/20,3565051.396,7130102.793,11/18/20,7130102.793,,
1.6057E+18,3555266.437,,,11/18/20,3562677.411,7125354.822,11/18/20,7125354.822,,
1.6057E+18,3551487.871,,,11/18/20,3555266.437,7110532.874,11/18/20,7110532.874,,
1.6057E+18,3540319.823,,,11/18/20,3551487.871,7102975.742,11/18/20,7102975.742,,
1.6057E+18,3535154.399,,,11/18/20,3540319.823,7080639.647,11/18/20,7080639.647,,
1.6057E+18,3535228.216,,,11/18/20,3535154.399,7070308.799,11/18/20,7070308.799,,
1.6057E+18,3525999.783,,,11/18/20,3535228.216,7070456.431,11/18/20,7070456.431,,
1.6057E+18,3527477.837,,,11/18/20,3525999.783,7051999.565,11/18/20,7051999.565,,
1.60571E+18,3535374.729,,,11/18/20,3527477.837,7054955.674,11/18/20,7054955.674,,
1.60571E+18,3523677.379,,,11/18/20,3535374.729,7070749.457,11/18/20,7070749.457,,
1.60571E+18,3524562.893,,,11/18/20,3523677.379,7047354.758,11/18/20,7047354.758,,
1.60571E+18,3518499.901,,,11/18/20,3524562.893,7049125.786,11/18/20,7049125.786,,
1.60571E+18,3512219.591,,,11/18/20,3518499.901,7036999.803,11/18/20,7036999.803,,
1.60571E+18,3529422.596,,,11/18/20,3512219.591,7024439.183,11/18/20,7024439.183,,
1.60571E+18,3521648.891,,,11/18/20,3529422.596,7058845.192,11/18/20,7058845.192,,
1.60571E+18,3509513.047,,,11/18/20,3521648.891,7043297.782,11/18/20,7043297.782,,
1.60571E+18,3511219.909,,,11/18/20,3509513.047,7019026.093,11/18/20,7019026.093,,
1.60571E+18,3512775.647,,,11/18/20,3511219.909,7022439.819,11/18/20,7022439.819,,
1.60571E+18,3493624.238,,,11/18/20,3512775.647,7025551.294,11/18/20,7025551.294,,
1.60571E+18,3488707.076,,,11/18/20,3493624.238,6987248.477,11/18/20,6987248.477,,
1.60571E+18,3473547.561,,,11/18/20,3488707.076,6977414.153,11/18/20,6977414.153,,
1.60571E+18,3499733.403,,,11/18/20,3473547.561,6947095.121,11/18/20,6947095.121,,
1.60576E+18,3525731.495,,,11/18/20,3499733.403,6999466.806,11/18/20,6999466.806,,
1.60577E+18,3524620.467,,,11/19/20,3525731.495,7051462.99,11/19/20,7051462.99,,
1.60628E+18,4249297.057,,,11/19/20,3524620.467,7049240.934,11/19/20,7049240.934,,
1.60683E+18,4680889.023,,,11/25/20,4249297.057,8498594.114,11/25/20,8498594.114,,
1.60683E+18,4737132.352,,,12/1/20,4680889.023,9361778.045,12/1/20,9361778.045,,
1.60684E+18,4678688.266,,,12/1/20,4737132.352,9474264.704,12/1/20,9474264.704,,
1.60686E+18,4691716.398,,,12/1/20,4678688.266,9357376.532,12/1/20,9357376.532,,
1.60686E+18,4698327.617,,,12/1/20,4691716.398,9383432.796,12/1/20,9383432.796,,
1.60686E+18,4695685.406,,,12/1/20,4698327.617,9396655.233,12/1/20,9396655.233,,
1.60687E+18,4726189.803,,,12/1/20,4695685.406,9391370.812,12/1/20,9391370.812,,
1.60687E+18,4734138.838,,,12/1/20,4726189.803,9452379.606,12/1/20,9452379.606,,
1.60687E+18,4636359.719,,,12/1/20,4734138.838,9468277.677,12/1/20,9468277.677,,
1.60688E+18,4573834.129,,,12/2/20,4636359.719,9272719.438,12/2/20,9272719.438,,
1.60708E+18,4452988.291,,,12/2/20,4573834.129,9147668.258,12/2/20,9147668.258,,
1.6071E+18,4448693.766,,,12/4/20,4452988.291,8905976.583,12/4/20,8905976.583,,
1.6071E+18,4430425.346,,,12/4/20,4448693.766,8897387.533,12/4/20,8897387.533,,
1.6071E+18,4456480.006,,,12/4/20,4430425.346,8860850.692,12/4/20,8860850.692,,
1.60711E+18,4458979.097,,,12/4/20,4456480.006,8912960.013,12/4/20,8912960.013,,
1.60737E+18,4364080.077,,,12/4/20,4458979.097,8917958.193,12/4/20,8917958.193,,
1.6076E+18,4276993.334,,,12/7/20,4364080.077,8728160.154,12/7/20,8728160.154,,
1.60761E+18,4299405.571,,,12/10/20,4276993.334,8553986.668,12/10/20,8553986.668,,
1.60761E+18,4285227.113,,,12/10/20,4299405.571,8598811.143,12/10/20,8598811.143,,
1.60761E+18,4284838.61,,,12/10/20,4285227.113,8570454.226,12/10/20,8570454.226,,
1.60762E+18,4289019.469,,,12/10/20,4284838.61,8569677.22,12/10/20,8569677.22,,
1.60765E+18,4216576.48,,,12/10/20,4289019.469,8578038.939,12/10/20,8578038.939,,
1.60795E+18,4266731.445,,,12/11/20,4216576.48,8433152.96,12/11/20,8433152.96,,
1.60802E+18,4309903.813,,,12/14/20,4266731.445,8533462.89,12/14/20,8533462.89,,
1.60805E+18,4300133.277,,,12/15/20,4309903.813,8619807.627,12/15/20,8619807.627,,
1.60807E+18,4278686.683,,,12/15/20,4300133.277,8600266.554,12/15/20,8600266.554,,
1.60809E+18,4262983.337,,,12/15/20,4278686.683,8557373.366,12/15/20,8557373.366,,
1.60824E+18,4482478.743,,,12/16/20,4262983.337,8525966.674,12/16/20,8525966.674,,
1.60824E+18,4455194.299,,,12/17/20,4482478.743,8964957.487,12/17/20,8964957.487,,
1.60825E+18,4437349.334,,,12/17/20,4455194.299,8910388.598,12/17/20,8910388.598,,
1.60825E+18,4471891.144,,,12/17/20,4437349.334,8874698.668,12/17/20,8874698.668,,
1.60825E+18,4463386.34,,,12/17/20,4471891.144,8943782.288,12/17/20,8943782.288,,
1.60825E+18,4423600.963,,,12/17/20,4463386.34,8926772.68,12/17/20,8926772.68,,
1.60829E+18,4507321.242,,,12/18/20,4423600.963,8847201.926,12/18/20,8847201.926,,
1.60829E+18,4501767.019,,,12/18/20,4507321.242,9014642.484,12/18/20,9014642.484,,
1.60829E+18,4487996.146,,,12/18/20,4501767.019,9003534.037,12/18/20,9003534.037,,
1.60829E+18,4493178.51,,,12/18/20,4487996.146,8975992.292,12/18/20,8975992.292,,
1.6083E+18,4491312.179,,,12/18/20,4493178.51,8986357.02,12/18/20,8986357.02,,
1.6083E+18,4495737.968,,,12/18/20,4491312.179,8982624.357,12/18/20,8982624.357,,
1.6083E+18,4484873.464,,,12/18/20,4495737.968,8991475.935,12/18/20,8991475.935,,
1.6083E+18,4485910.336,,,12/18/20,4484873.464,8969746.929,12/18/20,8969746.929,,
1.6083E+18,4461778.802,,,12/18/20,4485910.336,8971820.672,12/18/20,8971820.672,,
1.60836E+18,4531091.454,,,12/18/20,4461778.802,8923557.605,12/18/20,8923557.605,,
1.6085E+18,4371956.898,,,12/19/20,4531091.454,9062182.909,12/19/20,9062182.909,,
1.60871E+18,4274597.653,,,12/20/20,4371956.898,8743913.796,12/20/20,8743913.796,,
1.60872E+18,4186652.757,,,12/23/20,4274597.653,8549195.307,12/23/20,8549195.307,,
1.60874E+18,4105605.733,,,12/23/20,4186652.757,8373305.514,12/23/20,8373305.514,,
1.60874E+18,4132214.088,,,12/23/20,4105605.733,8211211.465,12/23/20,8211211.465,,
1.60875E+18,4151088.958,,,12/23/20,4132214.088,8264428.177,12/23/20,8264428.177,,
1.60876E+18,4118892.28,,,12/23/20,4151088.958,8302177.916,12/23/20,8302177.916,,
1.60876E+18,4127329.796,,,12/23/20,4118892.28,8237784.56,12/23/20,8237784.56,,
1.60877E+18,4080718.716,,,12/23/20,4127329.796,8254659.593,12/23/20,8254659.593,,
1.60922E+18,4700369.737,,,12/24/20,4080718.716,8161437.433,12/24/20,8161437.433,,
1.60922E+18,4679927.264,,,12/29/20,4700369.737,9400739.474,12/29/20,9400739.474,,
1.60926E+18,4776588.227,,,12/29/20,4679927.264,9359854.529,12/29/20,9359854.529,,
1.60946E+18,4856879.955,,,12/29/20,4776588.227,9553176.454,12/29/20,9553176.454,,
1.60949E+18,4767987.176,,,1/1/21,4856879.955,9713759.909,1/1/21,9713759.909,,
1.60976E+18,5859341.729,,,1/1/21,4767987.176,9535974.351,1/1/21,9535974.351,,
1.60984E+18,6273955.842,,,1/4/21,5859341.729,11718683.46,1/4/21,11718683.46,,
1.60985E+18,6322371.741,,,1/5/21,6273955.842,12547911.68,1/5/21,12547911.68,,
1.61007E+18,6609506.285,,,1/5/21,6322371.741,12644743.48,1/5/21,12644743.48,,
1.61016E+18,6893549.633,,,1/8/21,6609506.285,13219012.57,1/8/21,13219012.57,,
1.61018E+18,6828915.871,,,1/9/21,6893549.633,13787099.27,1/9/21,13787099.27,,
1.61032E+18,7008055.2,,,1/9/21,6828915.871,13657831.74,1/9/21,13657831.74,,
1.61033E+18,7045742.704,,,1/11/21,7008055.2,14016110.4,1/11/21,14016110.4,,
1.61033E+18,6896783.144,,,1/11/21,7045742.704,14091485.41,1/11/21,14091485.41,,
1.61033E+18,6897297.306,,,1/11/21,6896783.144,13793566.29,1/11/21,13793566.29,,
1.61033E+18,6836645.21,,,1/11/21,6897297.306,13794594.61,1/11/21,13794594.61,,
1.61033E+18,6824024.63,,,1/11/21,6836645.21,13673290.42,1/11/21,13673290.42,,
1.61033E+18,6896899.192,,,1/11/21,6824024.63,13648049.26,1/11/21,13648049.26,,
1.61033E+18,6906075.314,,,1/11/21,6896899.192,13793798.38,1/11/21,13793798.38,,
1.61033E+18,6854384.539,,,1/11/21,6906075.314,13812150.63,1/11/21,13812150.63,,
1.61033E+18,6855764.537,,,1/11/21,6854384.539,13708769.08,1/11/21,13708769.08,,
1.6105E+18,6288481.561,,,1/11/21,6855764.537,13711529.07,1/11/21,13711529.07,,
1.61054E+18,6358870.839,,,1/13/21,6288481.561,12576963.12,1/13/21,12576963.12,,
1.61074E+18,6232284.183,,,1/13/21,6358870.839,12717741.68,1/13/21,12717741.68,,
1.61074E+18,6260697.976,,,1/15/21,6232284.183,12464568.37,1/15/21,12464568.37,,
1.61074E+18,6200591.497,,,1/15/21,6260697.976,12521395.95,1/15/21,12521395.95,,
1.61074E+18,6142471.603,,,1/15/21,6200591.497,12401182.99,1/15/21,12401182.99,,
1.61074E+18,6108139.587,,,1/15/21,6142471.603,12284943.21,1/15/21,12284943.21,,
1.61074E+18,6060037.619,,,1/15/21,6108139.587,12216279.17,1/15/21,12216279.17,,
1.61074E+18,6055399.942,,,1/15/21,6060037.619,12120075.24,1/15/21,12120075.24,,
1.61075E+18,6023313.388,,,1/15/21,6055399.942,12110799.88,1/15/21,12110799.88,,
1.61075E+18,6023629.922,,,1/15/21,6023313.388,12046626.78,1/15/21,12046626.78,,
1.61088E+18,6154349.696,,,1/15/21,6023629.922,12047259.84,1/15/21,12047259.84,,
1.61088E+18,6180251.476,,,1/17/21,6154349.696,12308699.39,1/17/21,12308699.39,,
1.61095E+18,6184772.497,,,1/17/21,6180251.476,12360502.95,1/17/21,12360502.95,,
1.61113E+18,6366870.609,,,1/18/21,6184772.497,12369544.99,1/18/21,12369544.99,,
1.61114E+18,6007400.94,,,1/20/21,6366870.609,12733741.22,1/20/21,12733741.22,,
1.61114E+18,5988729.157,,,1/20/21,6007400.94,12014801.88,1/20/21,12014801.88,,
1.61114E+18,5983374.726,,,1/20/21,5988729.157,11977458.31,1/20/21,11977458.31,,
1.61114E+18,5770007.354,,,1/20/21,5983374.726,11966749.45,1/20/21,11966749.45,,
1.61114E+18,5792699.252,,,1/20/21,5770007.354,11540014.71,1/20/21,11540014.71,,
1.61114E+18,5779092.864,,,1/20/21,5792699.252,11585398.5,1/20/21,11585398.5,,
1.61114E+18,5787696.95,,,1/20/21,5779092.864,11558185.73,1/20/21,11558185.73,,
1.61114E+18,5759948.192,,,1/20/21,5787696.95,11575393.9,1/20/21,11575393.9,,
1.61115E+18,5818573.9,,,1/20/21,5759948.192,11519896.38,1/20/21,11519896.38,,
1.61116E+18,5657719.762,,,1/20/21,5818573.9,11637147.8,1/20/21,11637147.8,,
1.6112E+18,5724386.72,,,1/20/21,5657719.762,11315439.52,1/20/21,11315439.52,,
1.61162E+18,6187363.381,,,1/21/21,5724386.72,11448773.44,1/21/21,11448773.44,,
1.61164E+18,6167834.002,,,1/25/21,6187363.381,12374726.76,1/25/21,12374726.76,,
1.61164E+18,6173071.737,,,1/26/21,6167834.002,12335668,1/26/21,12335668,,
1.61164E+18,6184274.267,,,1/26/21,6173071.737,12346143.47,1/26/21,12346143.47,,
1.61165E+18,6193953.065,,,1/26/21,6184274.267,12368548.53,1/26/21,12368548.53,,
1.61165E+18,6197000.236,,,1/26/21,6193953.065,12387906.13,1/26/21,12387906.13,,
1.61165E+18,6197236.305,,,1/26/21,6197000.236,12394000.47,1/26/21,12394000.47,,
1.61165E+18,6180312.954,,,1/26/21,6197236.305,12394472.61,1/26/21,12394472.61,,
1.61165E+18,6158737.766,,,1/26/21,6180312.954,12360625.91,1/26/21,12360625.91,,
1.61166E+18,6104641.833,,,1/26/21,6158737.766,12317475.53,1/26/21,12317475.53,,
1.61198E+18,6106228.628,,,1/26/21,6104641.833,12209283.67,1/26/21,12209283.67,,
1.61199E+18,6134565.628,,,1/30/21,6106228.628,12212457.26,1/30/21,12212457.26,,
1.61199E+18,6105630.488,,,1/30/21,6134565.628,12269131.26,1/30/21,12269131.26,,
1.612E+18,6140493.559,,,1/30/21,6105630.488,12211260.98,1/30/21,12211260.98,,
